data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
8017319,508,MZM1586,1586,"13 June 2020",2020,1,"Violence against civilians",Attack,"Islamist Militia (Mozambique)",,3,"Civilians (Mozambique)",,7,37,"Eastern Africa",Mozambique,"Cabo Delgado",Macomia,Mucojo,Ingoane,-11.9215,40.4811,1,"Cabo Ligado","Local partner-Other","On 13 June 2020, Islamist militants attacked Ingoane (Macomia) and one person was decapitated.",1,1622068048,MOZ
8017333,508,MZM1588,1588,"12 June 2020",2020,1,"Violence against civilians",Attack,"Islamist Militia (Mozambique)",,3,"Civilians (Mozambique)",,7,37,"Eastern Africa",Mozambique,"Cabo Delgado","Mocimboa da Praia",Diaca,Chinda,-11.5813,40.0375,1,"Cabo Ligado","Local partner-Other","On 12 June 2020, Islamist militants attacked the village of Chinda, close to Mbau, Mocimboa Da Praia. A large group of militants conducted the attack and an unknown number of villagers were killed. Shops and houses were looted and destroyed. Unknown fatalities coded as 3.",3,1622068048,MOZ
8017341,508,MZM1592,1592,"12 June 2020",2020,1,"Violence against civilians",Attack,"Islamist Militia (Mozambique)",,3,"Civilians (Mozambique)",,7,37,"Eastern Africa",Mozambique,"Cabo Delgado",Macomia,Macomia,Nanjaba,-12.132,40.2098,2,"Carta de Mocambique; Cabo Ligado","Local partner-Other","On 12 June 2020, Islamist militants beheaded 4 people near Nanjaba in Macomia (Cabo Delgado). The victims were heading to the Administrative Post of Mucojo on a motorbike.",4,1622068048,MOZ
8017342,508,MZM1585,1585,"12 June 2020",2020,1,"Violence against civilians",Attack,"Islamist Militia (Mozambique)",,3,"Civilians (Mozambique)",,7,37,"Eastern Africa",Mozambique,"Cabo Delgado",Macomia,Mucojo,Ingoane,-11.9215,40.4811,1,"Cabo Ligado","Local partner-Other","On 12 June 2020, members of an Islamist militia beheaded a civilian in Ingoane (Macomia). Locals fled the village.",1,1622068048,MOZ
8017355,508,MZM1584,1584,"11 June 2020",2020,2,"Violence against civilians",Attack,"Islamist Militia (Mozambique)",,3,"Civilians (Mozambique)",,7,37,"Eastern Africa",Mozambique,"Cabo Delgado",Macomia,Quiterajo,Quiterajo,-11.7531,40.4317,1,"Cabo Ligado; VOA","Local partner-Other","Around 11 June 2020 (between 10 -11 June), between 10 to 11 family leaders were killed by members of an Islamist militia in the Cabora neighborhood, Quiterajo (Macomia, Cabo Delgado). According to a source, the group targeted Makonde ethnic group.",10,1622068048,MOZ
8017363,508,MZM1820,1820,"11 June 2020",2020,1,"Explosions/Remote violence","Air/drone strike","Dyck Advisory Group",,8,"Islamist Militia (Mozambique)",,3,38,"Eastern Africa",Mozambique,"Cabo Delgado","Mocimboa da Praia","Mocimboa da Praia",Maculo,-11.2658,40.42,1,"Cabo Ligado","Local partner-Other","On 11 June 2020, DAG helicopter gunships launched strikes on Islamist militiamen, responding to calls of residents of Maculo (Mocimboa da Praia, Cabo Delgado) who were being attacked by members of an Islamist militia. It was not clear whether there were casualties.",0,1622068048,MOZ
8017364,508,MZM1819,1819,"11 June 2020",2020,1,"Explosions/Remote violence","Air/drone strike","Dyck Advisory Group",,8,"Islamist Militia (Mozambique)",,3,38,"Eastern Africa",Mozambique,"Cabo Delgado","Mocimboa da Praia","Mocimboa da Praia","Mocimboa Da Praia",-11.346,40.3522,2,"Cabo Ligado","Local partner-Other","On 11 June 2020, DAG helicopter gunships launched strikes on Islamist militiamen, responding to calls of residents of Cabaceira in Macimboa Da Praia district who were being attacked by members of an Islamist militia. It was not clear whether there were casualties.",0,1622068048,MOZ
8017371,508,MZM1582,1582,"10 June 2020",2020,1,"Strategic developments","Looting/property destruction","Unidentified Armed Group (Mozambique)",,3,"Civilians (Mozambique)","Health Workers (Mozambique)",7,37,"Eastern Africa",Mozambique,Sofala,Nhamatanda,Nhamatanda,Nhamatanda,-19.2692,34.2128,1,Lusa,National,"On 10 June 2020, an unknown armed group stole medicines and personal belongings from patients and staff in Nhamatanda (Nhamatanda) and set the place on fire. No fatalities reported.",0,1622068048,MOZ
8017372,508,MZM1792,1792,"10 June 2020",2020,1,"Explosions/Remote violence","Air/drone strike","Military Forces of Mozambique (1990-)","Dyck Advisory Group",1,"Islamist Militia (Mozambique)",,3,13,"Eastern Africa",Mozambique,"Cabo Delgado","Mocimboa da Praia",Diaca,Diaca,-11.5381,39.9353,2,VOA,International,"On 10 June 2020, air strikes by the FDS were registered in the south of Mocimboa da Praia district (Cabo Delgado), in proximity to Muidumbe district. The bombing repelled members of an Islamist militia that were allegedly in the region. No reports on injuries and/or fatalities.",0,1622068048,MOZ
8017373,508,MZM1580,1580,"10 June 2020",2020,1,"Violence against civilians",Attack,"Islamist Militia (Mozambique)",,3,"Civilians (Mozambique)",,7,37,"Eastern Africa",Mozambique,"Cabo Delgado","Mocimboa da Praia","Mocimboa da Praia",Mitumbate,-11.2513,40.3449,1,"Cabo Ligado","Local partner-Other","On 10 June 2020, a person was beheaded by members of an Islamist militia in Mitumbate (Mocimboa Da Praia, Cabo Delgado).",1,1622068049,MOZ
8017408,508,MZM1773,1773,"09 June 2020",2020,1,"Strategic developments","Looting/property destruction","Islamist Militia (Mozambique)",,3,"Civilians (Mozambique)",,7,37,"Eastern Africa",Mozambique,"Cabo Delgado",Macomia,Mucojo,Ingoane,-11.9215,40.4811,2,"Cabo Ligado","Local partner-Other","On 9 June 2020, members of an Islamist militia burned houses near Ingoane (Macomia, Cabo Delgado).",0,1622068049,MOZ
8017409,508,MZM1791,1791,"09 June 2020",2020,1,"Violence against civilians",Attack,"Islamist Militia (Mozambique)",,3,"Civilians (Mozambique)",,7,37,"Eastern Africa",Mozambique,"Cabo Delgado",Macomia,Mucojo,Ingoane,-11.9215,40.4811,1,"Cabo Ligado","Local partner-Other","On 9 June 2020, members of an Islamist militia killed 9 civilians in Ingoane (Macomia, Cabo Delgado).",9,1622068049,MOZ
8017411,508,MZM1581,1581,"09 June 2020",2020,1,Battles,"Armed clash","Military Forces of Mozambique (1990-)","Dyck Advisory Group",1,"Islamist Militia (Mozambique)",,3,13,"Eastern Africa",Mozambique,"Cabo Delgado","Mocimboa da Praia",Mbau,Narere,-11.6628,40.3681,1,"Cabo Ligado","Local partner-Other","On 9 June 2020, the FDS forces of Mozambique, with support of the DAG, conducted a military operation against an Islamist militant base in Narere (also known as Marere) (Mocimboa Da Praia, Cabo Delgado). During the operation, 9 members of the group and 2 soldiers were killed. The FDS forces executed 13 prisoners taken from the base. A large cache of weapons and two armored cars were seized.",24,1622068049,MOZ
8017387,508,MZM1579,1579,"09 June 2020",2020,1,"Strategic developments","Looting/property destruction","Islamist Militia (Mozambique)",,3,"Civilians (Mozambique)",,7,37,"Eastern Africa",Mozambique,"Cabo Delgado",Quissanga,Bilibiza,Tororo,-12.5951,40.1499,1,"Cabo Ligado","Local partner-Other","On 9 June 2020, Islamist militants burned houses in Tororo (Quissanga).",0,1622068049,MOZ
8017388,508,MZM1578,1578,"09 June 2020",2020,1,"Violence against civilians","Abduction/forced disappearance","Islamist Militia (Mozambique)",,3,"Civilians (Mozambique)","Women (Mozambique)",7,37,"Eastern Africa",Mozambique,"Cabo Delgado","Mocimboa da Praia","Mocimboa da Praia",Mpanga,-11.3062,40.3133,1,"Cabo Ligado","Local partner-Other","On 9 June 2020, members of an Islamist militia abducted 3 women in Mpanga village (Mocimboa da Praia, Cabo Delgado) as the group moved north after an armed clash with the FDS forces in Nahere (coded separately).",0,1622068049,MOZ
8017389,508,MZM1775,1775,"09 June 2020",2020,1,"Violence against civilians",Attack,"Islamist Militia (Mozambique)",,3,"Civilians (Mozambique)","Women (Mozambique)",7,37,"Eastern Africa",Mozambique,"Cabo Delgado",Quissanga,Mahate,Natugo,-12.6914,40.3728,2,"Cabo Ligado","Local partner-Other","On 9 June 2020, members of an Islamist militia beheaded 11 people and abducted 7 girls in Natugo 2 (Macomia, Cabo Delgado) and Mitacata. Fatalities split between two locations.",5,1622068049,MOZ
8017390,508,MZM1755,1755,"09 June 2020",2020,1,"Violence against civilians",Attack,"Islamist Militia (Mozambique)",,3,"Civilians (Mozambique)","Women (Mozambique)",7,37,"Eastern Africa",Mozambique,"Cabo Delgado",Macomia,Quiterajo,Mitacata,-11.7538,40.4497,2,"Cabo Ligado","Local partner-Other","On 9 June 2020, members of an Islamist militia beheaded 11 people and abducted 7 girls in Natugo 2 and Mitacata (Macomia, Cabo Delgado). Fatalities split between two locations.",6,1622068049,MOZ
8017392,508,MZM1774,1774,"09 June 2020",2020,1,"Violence against civilians",Attack,"Islamist Militia (Mozambique)",,3,"Civilians (Mozambique)",,7,37,"Eastern Africa",Mozambique,"Cabo Delgado",Macomia,Mucojo,Nacutuco,-12.0052,40.4594,1,"Cabo Ligado","Local partner-Other","On 9 June 2020, members of an Islamist militia killed 6 people in Nacutuco (Macomia, Cabo Delgado).",6,1622068049,MOZ
8017400,508,MZM1703,1703,"09 June 2020",2020,1,Battles,"Government regains territory","Military Forces of Mozambique (1990-)","Dyck Advisory Group",1,"Islamist Militia (Mozambique)",,3,13,"Eastern Africa",Mozambique,"Cabo Delgado","Mocimboa da Praia",Mbau,Narere,-11.6628,40.3681,1,"Cabo Ligado","Local partner-Other","On 9 June 2020, members of the FDS forces, with air support from DAG, destroyed the base of an Islamist militia in Marere (Mocimboa da Praia, Cabo Delgado). The government forces recovered two armored cars and several weapons, while the militiamen fled the area and were seen in several neighborhoods of Mocimboa da Praia and other district villages, and briefly set up roadblocks. No injuries and/or fatalities were reported.",0,1622068049,MOZ
8017405,508,MZM1577,1577,"09 June 2020",2020,1,Battles,"Armed clash","Military Forces of Mozambique (1990-)",,1,"Islamist Militia (Mozambique)",,3,13,"Eastern Africa",Mozambique,"Cabo Delgado","Mocimboa da Praia","Mocimboa da Praia","Mocimboa Da Praia",-11.346,40.3522,1,"Carta de Mocambique",National,"On 9 June 2020, the combined air and ground offensive of the Mozambique military attacked Islamist militants in Mocimboa Da Praia (Cabo Delgado) and killed 22 militants. Two soldiers from the military were also killed.",24,1622068049,MOZ
8017406,508,MZM1576,1576,"09 June 2020",2020,1,"Explosions/Remote violence","Air/drone strike","Military Forces of Mozambique (1990-)","Dyck Advisory Group",1,"Islamist Militia (Mozambique)",,3,13,"Eastern Africa",Mozambique,"Cabo Delgado","Mocimboa da Praia","Mocimboa da Praia","Mocimboa Da Praia",-11.346,40.3522,2,"Cabo Ligado; VOA","Local partner-Other","On 9 June 2020, Mozambican military forces bombed Islamist militants in the forest in Mocimboa Da Praia (Mocimboa da Praia, Cabo Delgado), between Mbau and Mocimboa Sede. According to some reports, 22 members of the militia were killed.",22,1622068049,MOZ
8017407,508,MZM1583,1583,"09 June 2020",2020,2,"Violence against civilians",Attack,"Islamist Militia (Mozambique)",,3,"Civilians (Mozambique)","Christian Group (Mozambique); Women (Mozambique)",7,37,"Eastern Africa",Mozambique,"Cabo Delgado",Quissanga,Bilibiza,Tapara,-12.5872,40.1787,1,"Cabo Ligado","Local partner-Other","Around 9 June 2020 (between 8 and 10 June), members of an Islamist militia entered the village of Tapara (Quissanga, Cabo Delgado). They gathered all residents and killed a man after he was identified as a Christian; another man was killed after a gun was found in his house. The group set all the houses on fire and ordered the residents to move to Bilibiza. 3 women were abducted.",2,1622068049,MOZ
8017477,508,MZM1574,1574,"05 June 2020",2020,1,"Violence against civilians",Attack,"Islamist Militia (Mozambique)",,3,"Civilians (Mozambique)","Fishermen (Mozambique)",7,37,"Eastern Africa",Mozambique,"Cabo Delgado","Mocimboa da Praia","Mocimboa da Praia",Ulo,-11.4061,40.4706,2,"Cabo Ligado","Local partner-Other","On 5 June 2020, members of an Islamist militia killed two fishermen (one was beheaded) at a beach close to Ulo (Mocimboa Da Praia, Cabo Delgado).",2,1622068049,MOZ
8017493,508,MZM1575,1575,"05 June 2020",2020,1,"Violence against civilians","Abduction/forced disappearance","Islamist Militia (Mozambique)",,3,"Civilians (Mozambique)","Women (Mozambique)",7,37,"Eastern Africa",Mozambique,"Cabo Delgado","Mocimboa da Praia","Mocimboa da Praia","Mocimboa Da Praia",-11.346,40.3522,1,"Cabo Ligado; VOA","Local partner-Other","On 5 June 2020, Islamist militants abducted girls in the Nabubussi neighborhood of Mocimboa da Praia (Mocimboa da Praia, Cabo Delgado) as they drew water from a local well. According to sources, 10 girls were kidnapped.",0,1622068049,MOZ
8017506,508,MZM1572,1572,"04 June 2020",2020,1,"Violence against civilians",Attack,"Islamist Militia (Mozambique)",,3,"Civilians (Mozambique)",,7,37,"Eastern Africa",Mozambique,"Cabo Delgado",Meluco,Meluco,Meluco,-12.5416,39.6436,1,"Cabo Ligado","Local partner-Other","On 4 June 2020, Islamist militants attacked Meluco (Meluco) and killed at least 3 people.",3,1622068049,MOZ
8017522,508,MZM1570,1570,"03 June 2020",2020,1,"Violence against civilians",Attack,"Islamist Militia (Mozambique)",,3,"Civilians (Mozambique)","Refugees/IDPs (Mozambique)",7,37,"Eastern Africa",Mozambique,"Cabo Delgado",Meluco,Muaguide,"19 de Outubro",-12.4733,40.0827,1,"Cabo Ligado","Local partner-Other","On 3 June 2020, members of an Islamist militia attacked displaced civilians in the ADPP junction, 19 de Outubro village (Quissanga, Cabo Delgado). A beheaded body was later found in Meluco crossing, just south of the ADPP junction.",1,1622068049,MOZ
8017523,508,MZM1573,1573,"03 June 2020",2020,2,"Violence against civilians",Attack,"Islamist Militia (Mozambique)",,3,"Civilians (Mozambique)",,7,37,"Eastern Africa",Mozambique,"Cabo Delgado",Macomia,Chai,"Novo Zambezia",-12.0764,40.1087,1,"Cabo Ligado","Local partner-Other","Around 3 June 2020 (week of), Islamist militants attacked Novo Zambezia (Macomia). Fatalities reported. Unknown fatalities coded as 3.",3,1622068049,MOZ
8017533,508,MZM1611,1611,"03 June 2020",2020,1,"Violence against civilians",Attack,"Islamist Militia (Mozambique)",,3,"Civilians (Mozambique)",,7,37,"Eastern Africa",Mozambique,"Cabo Delgado",Macomia,Quiterajo,Ilala,-11.8814,40.4336,1,"Carta de Mocambique",National,"On 3 June 2020, Islamist militants killed 17 people in Ilala (Macomia, Cabo Delgado). The victims were in the village after running away from an attack in the city of Macomia.",17,1622068049,MOZ
8017541,508,MZM1772,1772,"03 June 2020",2020,1,"Violence against civilians",Attack,"Islamist Militia (Mozambique)",,3,"Civilians (Mozambique)",,7,37,"Eastern Africa",Mozambique,"Cabo Delgado",Meluco,Muaguide,Imbada,-12.4011,40.1187,1,"Carta de Mocambique",National,"On 3 June 2020, members of an Islamist militia beheaded 5 residents of Imbada (Meluco, Cabo Delgado). The group also raided the village.",5,1622068049,MOZ
8017543,508,MZM1571,1571,"02 June 2020",2020,1,"Violence against civilians",Attack,"Islamist Militia (Mozambique)",,3,"Civilians (Mozambique)",,7,37,"Eastern Africa",Mozambique,"Cabo Delgado",Macomia,Chai,Litamanda,-11.8966,40.1097,1,"Cabo Ligado","Local partner-Other","On 2 June 2020, suspected Islamist militants reportedly attacked the village of Litamanda (Macomia, Cabo Delgado). No fatalities were reported.",0,1622068049,MOZ
8017544,508,MZM1568,1568,"02 June 2020",2020,2,"Violence against civilians",Attack,"Islamist Militia (Mozambique)",,3,"Civilians (Mozambique)",,7,37,"Eastern Africa",Mozambique,"Cabo Delgado",Macomia,Chai,Chai,-11.9319,40.1103,1,"Cabo Ligado","Local partner-Other","Around 2 June 2020 (as reported), residents found 6 dead bodies in Chai (Macomia), suspected to have been shot dead by Islamist militants during the attacks that occurred a few days before the findings.",6,1622068049,MOZ
8017570,508,MZM1771,1771,"01 June 2020",2020,1,"Strategic developments",Other,"Civilians (Mozambique)","Refugees/IDPs (Mozambique)",7,,,0,70,"Eastern Africa",Mozambique,"Cabo Delgado",Pemba,Pemba,Pemba,-12.9733,40.5176,1,"Cabo Ligado","Local partner-Other","On 1 June 2020, about 250 displaced civilians from Macomia arrived in Pemba (Pemba, Cabo Delgado) after members of an Islamist militia occupied the city between 28 and 31 May 2020 (coded separately).",0,1622068049,MOZ
8017587,508,MZM1770,1770,"31 May 2020",2020,1,Battles,"Government regains territory","Military Forces of Mozambique (1990-)","Dyck Advisory Group",1,"Islamist Militia (Mozambique)",,3,13,"Eastern Africa",Mozambique,"Cabo Delgado",Macomia,Macomia,Macomia,-12.2467,40.1208,1,"Lusa; Cabo Ligado","Local partner-Other","On 31 May 2020, FDS forces, with support of the DAG, reportedly took back control of Macomia (Macomia, Cabo Delgado). Government sources claimed that 78 members of an Islamist militia were killed, however this could not be corroborated and no bodies were located.",0,1622068049,MOZ
